iso3,year,gdp
MWI,2000,2537307580
MWI,2001,2498008665
MWI,2002,5087328438
MWI,2003,4669789300
MWI,2004,5058726350
MWI,2005,5320409651
MWI,2006,5818279739
MWI,2007,6451210219
MWI,2008,7743617352
MWI,2009,9009887947
MWI,2010,10128323011
MWI,2011,11648142958
MWI,2012,8773203178
MWI,2013,8031571928
MWI,2014,8801326169
MWI,2015,9219474379
MWI,2016,7909868618
MWI,2017,8943543677
MWI,2018,9880675786
MWI,2019,11077305330
MWI,2020,12041250084
MYS,1990,44024585240
MYS,1991,49143148094
MYS,1992,59167550163
MYS,1993,66894966969
MYS,1994,74478356958
MYS,1995,88705342903
MYS,1996,100855000000
MYS,1997,100005000000
MYS,1998,72167498981
MYS,1999,79148421053
MYS,2000,93789736842
MYS,2001,92783947368
MYS,2002,100846000000
MYS,2003,110202000000
MYS,2004,124749000000
MYS,2005,143534000000
MYS,2006,162692000000
MYS,2007,193550000000
MYS,2008,230812000000
MYS,2009,202257000000
MYS,2010,255018000000
MYS,2011,297952000000
MYS,2012,314443000000
MYS,2013,323276000000
MYS,2014,338066000000
MYS,2015,301355000000
MYS,2016,301256000000
MYS,2017,319109000000
MYS,2018,358789000000
MYS,2019,365178000000
MYS,2020,337456000000
MDV,1990,215043969.8
MDV,1991,244396761.9
MDV,1992,284875809
MDV,1993,322417837.2
MDV,1994,356014932.1
MDV,1995,398988955
MDV,1996,450382328
MDV,1997,508223602.4
MDV,1998,540096397.6
MDV,1999,589239753.6
MDV,2000,624337145.3
MDV,2001,870031676.8
MDV,2002,897031250
MDV,2003,1052121055
MDV,2004,1226829563
MDV,2005,1163362438
MDV,2006,1575200391
MDV,2007,1868383461
MDV,2008,2271646188
MDV,2009,2345294875
MDV,2010,2588176055
MDV,2011,2774350240
MDV,2012,2886163997
MDV,2013,3295009238
MDV,2014,3697353039
MDV,2015,4129505319
MDV,2016,4409942624
MDV,2017,4816426257
MDV,2018,5404344163
MDV,2019,5726094799
MDV,2020,3712604583
MLI,1990,2681912149
MLI,1991,2724131458
MLI,1992,2830673378
MLI,1993,2818281085
MLI,1994,2081846498
MLI,1995,2706425157
MLI,1996,2780422049
MLI,1997,2697105823
MLI,1998,2920358711
MLI,1999,3440724710
MLI,2000,2961484954
MLI,2001,3468337942
MLI,2002,3908121307
MLI,2003,4714071980
MLI,2004,5454249126
MLI,2005,6247515888
MLI,2006,6905934218
MLI,2007,8156468826
MLI,2008,9838403101
MLI,2009,10231962390
MLI,2010,10689168016
MLI,2011,12995112690
MLI,2012,12442035339
MLI,2013,13242690786
MLI,2014,14364937124
MLI,2015,13104764378
MLI,2016,14026048336
MLI,2017,15365713048
MLI,2018,17070867590
MLI,2019,17280250810
MLI,2020,17465392764
MLT,1990,2547163582
MLT,1991,2750041434
MLT,1992,3021910217
MLT,1993,2709178327
MLT,1994,2998570147
MLT,1995,3720400049
MLT,1996,3822882325
MLT,1997,3793418975
MLT,1998,4010571334
MLT,1999,4121350624
MLT,2000,4069515557
MLT,2001,4088368962
MLT,2002,4470446352
MLT,2003,5448415540
MLT,2004,6098092512
MLT,2005,6416184236
MLT,2006,6778324087
MLT,2007,7925371459
MLT,2008,9090406750
MLT,2009,8696366869
MLT,2010,9035824366
MLT,2011,9638728635
MLT,2012,9461776292
MLT,2013,10551030597
MLT,2014,11625848975
MLT,2015,11091483660
MLT,2016,11668015566
MLT,2017,13484541926
MLT,2018,15404393365
MLT,2019,16004563886
MLT,2020,15249999048
MHL,1990,78476000
MHL,1991,82507000
MHL,1992,91063000
MHL,1993,99461000
MHL,1994,108071000
MHL,1995,120230000
MHL,1996,110858000
MHL,1997,109884681.7
MHL,1998,112070114.1
MHL,1999,113352058.4
MHL,2000,114838470.5
MHL,2001,122406127.9
MHL,2002,131959976.2
MHL,2003,131128479
MHL,2004,132791854.9
MHL,2005,137815414.4
MHL,2006,142922515.9
MHL,2007,150104705.8
MHL,2008,146208160.4
MHL,2009,150886459.4
MHL,2010,160629516.6
MHL,2011,172044509.9
MHL,2012,180302078.2
MHL,2013,185817016.6
MHL,2014,185446395.9
MHL,2015,183222930.9
MHL,2016,200900711.1
MHL,2017,212935714.7
MHL,2018,219430038.5
MHL,2019,231996704.1
MHL,2020,240751144.4
MRT,1990,1506914408
MRT,1991,2133692697
MRT,1992,2164298425
MRT,1993,1847353211
MRT,1994,1944876755
MRT,1995,2091726101
MRT,1996,2132087009
MRT,1997,2071996564
MRT,1998,2032347665
MRT,1999,1985922776
MRT,2000,1779520886
MRT,2001,1746063558
MRT,2002,1777057481
MRT,2003,2051147607
MRT,2004,2362501023
MRT,2005,2936019526
MRT,2006,3919577286
MRT,2007,4346212355
MRT,2008,5206437194
MRT,2009,4714595548
MRT,2010,5628878798
MRT,2011,6764627746
MRT,2012,6728208836
MRT,2013,7223071097
MRT,2014,6592537782
MRT,2015,6166863897
MRT,2016,6398747592
MRT,2017,6800135898
MRT,2018,7473550557
MRT,2019,7894764886
MRT,2020,8260752385
MUS,1990,2689212760
MUS,1991,2895354736
MUS,1992,3267677814
MUS,1993,3307302126
MUS,1994,3606050873
MUS,1995,4094741652
MUS,1996,4481489762
MUS,1997,4243755308
MUS,1998,4225813976
MUS,1999,4402193195
MUS,2000,4726108622
MUS,2001,4675755867
MUS,2002,4906494249
MUS,2003,5894873920
MUS,2004,6667418752
MUS,2005,6576108447
MUS,2006,7028810681
MUS,2007,8150150209
MUS,2008,9990356674
MUS,2009,9128843109
MUS,2010,10003670690
MUS,2011,11518413430
MUS,2012,11668696397
MUS,2013,12292974141
MUS,2014,13074129952
MUS,2015,12007291046
MUS,2016,12594155464
MUS,2017,13713506131
MUS,2018,14735695931
MUS,2019,14436346980
MUS,2020,11408106446
MEX,1990,261254000000
MEX,1991,313140000000
MEX,1992,363158000000
MEX,1993,530161000000
MEX,1994,553618000000
MEX,1995,380157000000
MEX,1996,432158000000
MEX,1997,523450000000
MEX,1998,557461000000
MEX,1999,631249000000
MEX,2000,742061000000
MEX,2001,796065000000
MEX,2002,810666000000
MEX,2003,765550000000
MEX,2004,819459000000
MEX,2005,917572000000
MEX,2006,1020270000000
MEX,2007,1102360000000
MEX,2008,1161550000000
MEX,2009,943437000000
MEX,2010,1105420000000
MEX,2011,1229010000000
MEX,2012,1255110000000
MEX,2013,1327440000000
MEX,2014,1364510000000
MEX,2015,1213290000000
MEX,2016,1112230000000
MEX,2017,1190720000000
MEX,2018,1256300000000
MEX,2019,1305210000000
MEX,2020,1120830000000
FSM,1990,147200000
FSM,1991,166200000
FSM,1992,178100000
FSM,1993,198400000
FSM,1994,202500000
FSM,1995,221575300
FSM,1996,218534700
FSM,1997,206626300
FSM,1998,218873100
FSM,1999,220140500
FSM,2000,233271800
FSM,2001,240970900
FSM,2002,242517200
FSM,2003,245432900
FSM,2004,240236000
FSM,2005,250281900
FSM,2006,253541900
FSM,2007,256787200
FSM,2008,263145100
FSM,2009,280284600
FSM,2010,296944100
FSM,2011,311301600
FSM,2012,327248700
FSM,2013,317214400
FSM,2014,319271200
FSM,2015,316489900
FSM,2016,325000000
FSM,2017,359000000
FSM,2018,392000000
FSM,2019,394000000
FSM,2020,372000000
MDA,1990,3571250000
MDA,1991,3083333333
MDA,1992,2320435308
MDA,1993,2371711383
MDA,1994,1702292856
MDA,1995,1752979926
MDA,1996,1695122174
MDA,1997,1930081169
MDA,1998,1698717505
MDA,1999,1170782957
MDA,2000,1288429392
MDA,2001,1480673594
MDA,2002,1661818168
MDA,2003,1980907435
MDA,2004,2598249556
MDA,2005,2988342907
MDA,2006,3408255451
MDA,2007,4401173152
MDA,2008,6054824248
MDA,2009,5439434272
MDA,2010,6974982370
MDA,2011,8414352020
MDA,2012,8709138635
MDA,2013,9496717876
MDA,2014,9402090138
MDA,2015,7797667197
MDA,2016,7980917076
MDA,2017,9514404016
MDA,2018,11252353421
MDA,2019,11736797055
MDA,2020,11530746234
MCO,1990,2481307077
MCO,1991,2480540845
MCO,1992,2737049231
MCO,1993,2574494356
MCO,1994,2720332135
MCO,1995,3130309995
MCO,1996,3137886995
MCO,1997,2840195190
MCO,1998,2934593468
MCO,1999,2907118641
MCO,2000,2654462665
MCO,2001,2673723034
MCO,2002,2919647982
MCO,2003,3597089751
MCO,2004,4043551489
MCO,2005,4204652899
MCO,2006,4586826513
MCO,2007,5875790766
MCO,2008,6502942245
MCO,2009,5474379252
MCO,2010,5367561570
MCO,2011,6088689808
MCO,2012,5742749294
MCO,2013,6555591710
MCO,2014,7069353073
MCO,2015,6261649891
MCO,2016,6465645585
MCO,2017,6431271365
MCO,2018,7182444410
MCO,2019,7383944044
MCO,2020,6739645416
MNG,1990,2560785660
MNG,1991,2379018326
MNG,1992,1317611864
MNG,1993,768401634.2
MNG,1994,925817092.2
MNG,1995,1452165005
MNG,1996,1345719472
MNG,1997,1180934203
MNG,1998,1124440205
MNG,1999,1057408589
MNG,2000,1136896124
MNG,2001,1267997934
MNG,2002,1396555720
MNG,2003,1595297356
MNG,2004,1992066808
MNG,2005,2523471601
MNG,2006,3414055662
MNG,2007,4234999704
MNG,2008,5623216608
MNG,2009,4583850368
MNG,2010,7189481999
MNG,2011,10409797378
MNG,2012,12292770632
MNG,2013,12582122604
MNG,2014,12226514668
MNG,2015,11619892591
MNG,2016,11181350649
MNG,2017,11480847741
MNG,2018,13178094720
MNG,2019,14206359018
MNG,2020,13312981429
MNE,1998,854261160.7
MNE,1999,828950327.4
MNE,2000,984293043.8
MNE,2001,1159869246
MNE,2002,1284685051
MNE,2003,1707710053
MNE,2004,2073234418
MNE,2005,2257174481
MNE,2006,2721903149
MNE,2007,3680711744
MNE,2008,4545674528
MNE,2009,4159330370
MNE,2010,4142983843
MNE,2011,4544428421
MNE,2012,4087526242
MNE,2013,4465772400
MNE,2014,4593853291
MNE,2015,4054730078
MNE,2016,4376930578
MNE,2017,4856599481
MNE,2018,5506942238
MNE,2019,5542054181
MNE,2020,4769996866
MAR,1990,30179954775
MAR,1991,32285573574
MAR,1992,33711069431
MAR,1993,31655473664
MAR,1994,35604137423
MAR,1995,39030285468
MAR,1996,43161571528
MAR,1997,39147844526
MAR,1998,46497608725
MAR,1999,46266428648
MAR,2000,43017455402
MAR,2001,43831480208
MAR,2002,47077192188
MAR,2003,58029363354
MAR,2004,66114145451
MAR,2005,68852658069
MAR,2006,75883823301
MAR,2007,86947913287
MAR,2008,101823000000
MAR,2009,101155000000
MAR,2010,100865000000
MAR,2011,110081000000
MAR,2012,106937000000
MAR,2013,115739000000
MAR,2014,119131000000
MAR,2015,110414000000
MAR,2016,111573000000
MAR,2017,118541000000
MAR,2018,127341000000
MAR,2019,128920000000
MAR,2020,121354000000
MOZ,1991,3854856435
MOZ,1992,2798696511
MOZ,1993,2883161897
MOZ,1994,2958108170
MOZ,1995,3061646174
MOZ,1996,4030146135
MOZ,1997,4873663775
MOZ,1998,5551118149
MOZ,1999,6285219691
MOZ,2000,5930685215
MOZ,2001,5650154067
MOZ,2002,5950769427
MOZ,2003,6583526861
MOZ,2004,7937255565
MOZ,2005,8868504900
MOZ,2006,9509835537
MOZ,2007,10811456006
MOZ,2008,12920340965
MOZ,2009,12263894790
MOZ,2010,11411894724
MOZ,2011,14619279989
MOZ,2012,16688114144
MOZ,2013,17198073057
MOZ,2014,17978246586
MOZ,2015,16208985770
MOZ,2016,12069051237
MOZ,2017,13264640646
MOZ,2018,15017359042
MOZ,2019,15512758965
MOZ,2020,14235420174
MMR,1990,2115193513
MMR,1991,2069832687
MMR,1992,2411552289
MMR,1993,3163020035
MMR,1994,4432257174
MMR,1995,5289174943
MMR,1996,6123556717
MMR,1997,4722288496
MMR,1998,6459461639
MMR,1999,8486832801
MMR,2000,8905066164
MMR,2001,6477790688
MMR,2002,6777632512
MMR,2003,10467109978
MMR,2004,10567354056
MMR,2005,11986972419
MMR,2006,14502553710
MMR,2007,20182477481
MMR,2008,31862554102
MMR,2009,36906181381
MMR,2010,49540813342
MMR,2011,59977326086
MMR,2012,59937796648
MMR,2013,60269732855
MMR,2014,65531374200
MMR,2015,59607290408
MMR,2016,63298361996
MMR,2017,66053040483
MMR,2018,67860515990
MMR,2019,75065106228
MMR,2020,79006113643
NAM,1990,2789921853
NAM,1991,2996869281
NAM,1992,3429521699
NAM,1993,3251188833
NAM,1994,3666503530
NAM,1995,3978514206
NAM,1996,3989163197
NAM,1997,4154989950
NAM,1998,3873109866
NAM,1999,3868551730
NAM,2000,3922232165
NAM,2001,3557341215
NAM,2002,3349169826
NAM,2003,4926439384
NAM,2004,6609205995
NAM,2005,7248374838
NAM,2006,8001779551
NAM,2007,8839536476
NAM,2008,8607431497
NAM,2009,8938847189
NAM,2010,11431412421
NAM,2011,12523359441
NAM,2012,13042053592
NAM,2013,12043307277
NAM,2014,12435430970
NAM,2015,11335161084
NAM,2016,10722018732
NAM,2017,12895153160
NAM,2018,13682018827
NAM,2019,12541928103
NAM,2020,10583748542
NRU,1990,55572375.47
NRU,1991,52533788.56
NRU,1992,51133123.13
NRU,1993,43542088.25
NRU,1994,39742511.24
NRU,1995,39969705.97
NRU,1996,37458801.21
NRU,1997,37331507.28
NRU,1998,29664450.93
NRU,1999,27328612.61
NRU,2000,26930980.34
NRU,2001,22613287.54
NRU,2002,21017423.61
NRU,2003,24778159.58
NRU,2004,30587565.8
NRU,2005,30070666.07
NRU,2006,29200359.39
NRU,2007,22766972.19
NRU,2008,37602264.73
NRU,2009,44176245.55
NRU,2010,47562844.61
NRU,2011,65071879.78
NRU,2012,101055723
NRU,2013,94385014.94
NRU,2014,99149244.4
NRU,2015,84863440.58
NRU,2016,97541943.04
NRU,2017,109355638.9
NRU,2018,130995566.3
NRU,2019,125160115.5
NRU,2020,124685688.2
NPL,1990,3627560239
NPL,1991,3921476085
NPL,1992,3401211581
NPL,1993,3660041667
NPL,1994,4066775510
NPL,1995,4401104418
NPL,1996,4521580381
NPL,1997,4918691917
NPL,1998,4856255044
NPL,1999,5033642384
NPL,2000,5494252208
NPL,2001,6007055042
NPL,2002,6050875807
NPL,2003,6330473097
NPL,2004,7273938315
NPL,2005,8130258378
NPL,2006,9043715356
NPL,2007,10325618017
NPL,2008,12545438605
NPL,2009,12854985464
NPL,2010,16002656434
NPL,2011,21573872421
NPL,2012,21703100877
NPL,2013,22162204925
NPL,2014,22731612922
NPL,2015,24360801287
NPL,2016,24524109484
NPL,2017,28971588940
NPL,2018,33111525237
NPL,2019,34186180699
NPL,2020,33433659301
NLD,1990,318331000000
NLD,1991,327500000000
NLD,1992,362963000000
NLD,1993,353550000000
NLD,1994,379130000000
NLD,1995,452302000000
NLD,1996,450490000000
NLD,1997,416813000000
NLD,1998,438008000000
NLD,1999,447050000000
NLD,2000,417479000000
NLD,2001,431587000000
NLD,2002,473862000000
NLD,2003,580070000000
NLD,2004,658380000000
NLD,2005,685348000000
NLD,2006,733955000000
NLD,2007,848559000000
NLD,2008,951870000000
NLD,2009,871519000000
NLD,2010,847381000000
NLD,2011,905271000000
NLD,2012,838923000000
NLD,2013,877173000000
NLD,2014,892168000000
NLD,2015,765573000000
NLD,2016,784060000000
NLD,2017,833870000000
NLD,2018,914043000000
NLD,2019,910194000000
NLD,2020,909793000000
NCL,1990,2529440424
NCL,1991,2653780672
NCL,1992,2923883281
NCL,1993,2822243781
NCL,1994,3038728385
NCL,1995,3628440505
NCL,1996,3606968436
NCL,1997,3291131281
NCL,1998,3556304833
NCL,1999,3647802050
NCL,2000,3420032041
NCL,2001,3297734891
NCL,2002,3740056748
NCL,2003,4915353827
NCL,2004,5895008978
NCL,2005,6238629487
NCL,2006,6979155388
NCL,2007,8819917180
NCL,2008,9067619760
NCL,2009,8704438102
NCL,2010,9364350077
NCL,2011,10351448005
NCL,2012,9659151917
NCL,2013,10151382933
NCL,2014,10635035595
NCL,2015,8738203074
NCL,2016,8724568955
NCL,2017,9174048682
NCL,2018,9896402284
NCL,2019,9475655325
NCL,2020,9454629468
NZL,1990,45495129385
NZL,1991,42745329732
NZL,1992,41649829860
NZL,1993,46775620817
NZL,1994,55314732279
NZL,1995,63918703507
NZL,1996,70140835299
NZL,1997,66075143415
NZL,1998,56227169851
NZL,1999,58762260626
NZL,2000,52623281957
NZL,2001,53872425917
NZL,2002,66627729311
NZL,2003,88250885550
NZL,2004,103905000000
NZL,2005,114720000000
NZL,2006,111539000000
NZL,2007,137189000000
NZL,2008,133131000000
NZL,2009,121374000000
NZL,2010,146518000000
NZL,2011,168295000000
NZL,2012,176211000000
NZL,2013,190910000000
NZL,2014,201338000000
NZL,2015,178104000000
NZL,2016,188898000000
NZL,2017,206567000000
NZL,2018,211847000000
NZL,2019,212847000000
NZL,2020,212698000000
NIC,1990,1110472676
NIC,1991,1690713684
NIC,1992,1792800000
NIC,1993,1912586293
NIC,1994,3861518690
NIC,1995,4131909868
NIC,1996,4308096533
NIC,1997,4389965591
NIC,1998,4635354832
NIC,1999,4856005699
NIC,2000,5109583827
NIC,2001,5351768844
NIC,2002,5223736466
NIC,2003,5322243502
NIC,2004,5792949922
NIC,2005,6321335612
NIC,2006,6763688105
NIC,2007,7423421958
NIC,2008,8496946608
NIC,2009,8298679909
NIC,2010,8758592272
NIC,2011,9774307336
NIC,2012,10531964139
NIC,2013,10982938826
NIC,2014,11880434071
NIC,2015,12756706583
NIC,2016,13286118584
NIC,2017,13785943183
NIC,2018,13025239912
NIC,2019,12699046245
NIC,2020,12681548304
NER,1990,3512356508
NER,1991,3285796875
NER,1992,3386232579
NER,1993,3052673849
NER,1994,1938058175
NER,1995,2302537562
NER,1996,2405686940
NER,1997,2290318910
NER,1998,2643363519
NER,1999,2537789821
NER,2000,2241753193
NER,2001,2448714704
NER,2002,2782192879
NER,2003,3394084732
NER,2004,3760443738
NER,2005,4383315965
NER,2006,4756361252
NER,2007,5731485052
NER,2008,7297600226
NER,2009,7352131310
NER,2010,7851192502
NER,2011,8772950778
NER,2012,9426912648
NER,2013,10224897438
NER,2014,10862943544
NER,2015,9683867926
NER,2016,10398861982
NER,2017,11185104252
NER,2018,12837307497
NER,2019,12889555561
NER,2020,13744653103
NGA,1990,54035795388
NGA,1991,59526833412
NGA,1992,52058181854
NGA,1993,56721051402
NGA,1994,80399613064
NGA,1995,140920000000
NGA,1996,185730000000
NGA,1997,200850000000
NGA,1998,218416000000
NGA,1999,59145077039
NGA,2000,69171451627
NGA,2001,73557840064
NGA,2002,95054059303
NGA,2003,104739000000
NGA,2004,135765000000
NGA,2005,175671000000
NGA,2006,238455000000
NGA,2007,278261000000
NGA,2008,339476000000
NGA,2009,295009000000
NGA,2010,366990000000
NGA,2011,414467000000
NGA,2012,463971000000
NGA,2013,520117000000
NGA,2014,574184000000
NGA,2015,493027000000
NGA,2016,404649000000
NGA,2017,375746000000
NGA,2018,421739000000
NGA,2019,474517000000
NGA,2020,432199000000
MKD,1990,4699646643
MKD,1991,4938775510
MKD,1992,2436849342
MKD,1993,2682456897
MKD,1994,3559608640
MKD,1995,4707041315
MKD,1996,4642021256
MKD,1997,3912986091
MKD,1998,3765745023
MKD,1999,3863619285
MKD,2000,3772859034
MKD,2001,3709636031
MKD,2002,4018365747
MKD,2003,4946296599
MKD,2004,5682784472
MKD,2005,6258602873
MKD,2006,6861226972
MKD,2007,8336474974
MKD,2008,9909552435
MKD,2009,9401736825
MKD,2010,9407170321
MKD,2011,10494626768
MKD,2012,9745261301
MKD,2013,10817702346
MKD,2014,11362265253
MKD,2015,10064519963
MKD,2016,10672467073
MKD,2017,11307067070
MKD,2018,12683068114
MKD,2019,12606338449
MKD,2020,12361036914
MNP,2002,1284000000
MNP,2003,1239000000
MNP,2004,1210000000
MNP,2005,1061000000
MNP,2006,990000000
MNP,2007,938000000
MNP,2008,939000000
MNP,2009,795000000
MNP,2010,799000000
MNP,2011,729000000
MNP,2012,746000000
MNP,2013,772000000
MNP,2014,832000000
MNP,2015,910000000
MNP,2016,1230000000
MNP,2017,1560000000
MNP,2018,1301000000
MNP,2019,1181000000
MNP,2020,858000000
NOR,1990,119792000000
NOR,1991,121872000000
NOR,1992,130838000000
NOR,1993,120579000000
NOR,1994,127131000000
NOR,1995,152030000000
NOR,1996,163520000000
NOR,1997,161357000000
NOR,1998,154230000000
NOR,1999,162384000000
NOR,2000,171457000000
NOR,2001,174239000000
NOR,2002,195915000000
NOR,2003,229385000000
NOR,2004,265269000000
NOR,2005,309979000000
NOR,2006,346915000000
NOR,2007,402643000000
NOR,2008,464918000000
NOR,2009,387976000000
NOR,2010,431052000000
NOR,2011,501361000000
NOR,2012,512777000000
NOR,2013,526014000000
NOR,2014,501736000000
NOR,2015,388160000000
NOR,2016,370957000000
NOR,2017,401745000000
NOR,2018,439789000000
NOR,2019,408743000000
NOR,2020,367633000000
OMN,1990,11685045514
OMN,1991,11341482445
OMN,1992,12452275683
OMN,1993,12493107932
OMN,1994,12918855657
OMN,1995,13802600780
OMN,1996,15277763329
OMN,1997,15837451235
OMN,1998,13996914694
OMN,1999,15593456177
OMN,2000,19507452536
OMN,2001,19452000520
OMN,2002,20142756047
OMN,2003,21633708192
OMN,2004,24763712874
OMN,2005,31081991678
OMN,2006,37215779714
OMN,2007,42085379454
OMN,2008,60905452536
OMN,2009,48388363589
OMN,2010,64993498049
OMN,2011,77497529259
OMN,2012,87408842653
OMN,2013,89936020806
OMN,2014,92699089727
OMN,2015,78710793238
OMN,2016,75128738622
OMN,2017,80856697009
OMN,2018,91505851756
OMN,2019,88060858257
OMN,2020,75909397659
PAK,1990,40010423970
PAK,1991,45625336680
PAK,1992,48884671947
PAK,1993,51809999353
PAK,1994,52293470813
PAK,1995,60636071684
PAK,1996,63320170084
PAK,1997,62433340468
PAK,1998,62191955814
PAK,1999,62973857069
PAK,2000,99484802345
PAK,2001,97145618480
PAK,2002,97923302809
PAK,2003,112372000000
PAK,2004,132216000000
PAK,2005,145209000000
PAK,2006,161871000000
PAK,2007,184141000000
PAK,2008,202204000000
PAK,2009,187338000000
PAK,2010,196710000000
PAK,2011,230587000000
PAK,2012,250107000000
PAK,2013,258657000000
PAK,2014,271390000000
PAK,2015,299964000000
PAK,2016,313630000000
PAK,2017,339206000000
PAK,2018,356128000000
PAK,2019,320909000000
PAK,2020,300426000000
PLW,1990,97702303.05
PLW,1991,106555300
PLW,1992,104771300
PLW,1993,96455700
PLW,1994,106138500
PLW,1995,121018500
PLW,1996,137494600
PLW,1997,143860800
PLW,1998,149079600
PLW,1999,144206500
PLW,2000,149535827.6
PLW,2001,159453506.5
PLW,2002,162665542.6
PLW,2003,154559875.5
PLW,2004,166391555.8
PLW,2005,191048400.9
PLW,2006,193679687.5
PLW,2007,200903640.7
PLW,2008,201167343.1
PLW,2009,189997985.8
PLW,2010,188174270.6
PLW,2011,198873916.6
PLW,2012,215762390.1
PLW,2013,224265167.2
PLW,2014,245731216.4
PLW,2015,287215972.9
PLW,2016,305404174.8
PLW,2017,292345764.2
PLW,2018,288160980.2
PLW,2019,281828704.8
PLW,2020,261179138.2
PAN,1990,6433967000
PAN,1991,7074675500
PAN,1992,8042337700
PAN,1993,8782585400
PAN,1994,9365289800
PAN,1995,9573813700
PAN,1996,9870494000
PAN,1997,10677286100
PAN,1998,11575486400
PAN,1999,12130252200
PAN,2000,12304115000
PAN,2001,12502013400
PAN,2002,12994310400
PAN,2003,13693981200
PAN,2004,15013381700
PAN,2005,16374393900
PAN,2006,18141666300
PAN,2007,21295984200
PAN,2008,25155888600
PAN,2009,27116635600
PAN,2010,29440287600
PAN,2011,34686224300
PAN,2012,40429700000
PAN,2013,45599900000
PAN,2014,49921400000
PAN,2015,54091800000
PAN,2016,57907700000
PAN,2017,62202700000
PAN,2018,67294169200
PAN,2019,69721787500
PAN,2020,57086836900
PNG,1990,3219729083
PNG,1991,3787394958
PNG,1992,4377980510
PNG,1993,4974550286
PNG,1994,5502786070
PNG,1995,4636057476
PNG,1996,5155311077
PNG,1997,4936615299
PNG,1998,3789443015
PNG,1999,3477038204
PNG,2000,3521339699
PNG,2001,3081024212
PNG,2002,2999511040
PNG,2003,3536411824
PNG,2004,3927157867
PNG,2005,4865892972
PNG,2006,8354911041
PNG,2007,9545028944
PNG,2008,11670892801
PNG,2009,11619456449
PNG,2010,14250786675
PNG,2011,17985138066
PNG,2012,21295168666
PNG,2013,21261338065
PNG,2014,23210823987
PNG,2015,21723437010
PNG,2016,20758876953
PNG,2017,22742699138
PNG,2018,24109780708
PNG,2019,24751066911
PNG,2020,23848445104
PRY,1990,5812114523
PRY,1991,6984367763
PRY,1992,7157424031
PRY,1993,7249533620
PRY,1994,7870982005
PRY,1995,9062131475
PRY,1996,9788391781
PRY,1997,9965225678
PRY,1998,9260481572
PRY,1999,8837070236
PRY,2000,8855705140
PRY,2001,8495806432
PRY,2002,7196260657
PRY,2003,7691367471
PRY,2004,9624440836
PRY,2005,10737500188
PRY,2006,13429430050
PRY,2007,17856393235
PRY,2008,24615267664
PRY,2009,22355151162
PRY,2010,27260886405
PRY,2011,33756238767
PRY,2012,33271921136
PRY,2013,38501122141
PRY,2014,40377929296
PRY,2015,36211447840
PRY,2016,36089700223
PRY,2017,38997129474
PRY,2018,40225448341
PRY,2019,37925338329
PRY,2020,35432178068
PER,1990,26410386963
PER,1991,34341465998
PER,1992,35966302303
PER,1993,34832077221
PER,1994,44882079767
PER,1995,53312793687
PER,1996,55252414130
PER,1997,58147522523
PER,1998,55501467877
PER,1999,50187324568
PER,2000,51744749133
PER,2001,52030158775
PER,2002,54777553515
PER,2003,58731030122
PER,2004,66768703498
PER,2005,76060606061
PER,2006,88643193062
PER,2007,102171000000
PER,2008,120551000000
PER,2009,120823000000
PER,2010,147528000000
PER,2011,171762000000
PER,2012,192650000000
PER,2013,201176000000
PER,2014,200786000000
PER,2015,189803000000
PER,2016,191898000000
PER,2017,211008000000
PER,2018,222597000000
PER,2019,228346000000
PER,2020,201410000000
PHL,1990,50508286642
PHL,1991,51784144943
PHL,1992,60422328242
PHL,1993,62036529147
PHL,1994,73159336915
PHL,1995,84644328727
PHL,1996,94648084429
PHL,1997,94106317565
PHL,1998,74492416330
PHL,1999,85640171045
PHL,2000,83669788255
PHL,2001,78921234458
PHL,2002,84307345888
PHL,2003,87039092974
PHL,2004,95001999685
PHL,2005,107420000000
PHL,2006,127653000000
PHL,2007,155980000000
PHL,2008,181625000000
PHL,2009,175975000000
PHL,2010,208369000000
PHL,2011,234217000000
PHL,2012,261921000000
PHL,2013,283903000000
PHL,2014,297484000000
PHL,2015,306446000000
PHL,2016,318627000000
PHL,2017,328481000000
PHL,2018,346842000000
PHL,2019,376823000000
PHL,2020,361751000000
POL,1990,65977748211
POL,1991,85500935935
POL,1992,94337050693
POL,1993,96043157273
POL,1994,110804000000
POL,1995,142294000000
POL,1996,160193000000
POL,1997,159358000000
POL,1998,174686000000
POL,1999,170031000000
POL,2000,172220000000
POL,2001,190905000000
POL,2002,199070000000
POL,2003,217829000000
POL,2004,255107000000
POL,2005,306146000000
POL,2006,344627000000
POL,2007,429021000000
POL,2008,533600000000
POL,2009,439732000000
POL,2010,475697000000
POL,2011,524374000000
POL,2012,495231000000
POL,2013,515762000000
POL,2014,539080000000
POL,2015,477111000000
POL,2016,470025000000
POL,2017,524641000000
POL,2018,588780000000
POL,2019,596058000000
POL,2020,599443000000
PRT,1990,78713860217
PRT,1991,89233599278
PRT,1992,107592000000
PRT,1993,95009751901
PRT,1994,99688641304
PRT,1995,118122000000
PRT,1996,122630000000
PRT,1997,117017000000
PRT,1998,123946000000
PRT,1999,127470000000
PRT,2000,118605000000
PRT,2001,121604000000
PRT,2002,134796000000
PRT,2003,165226000000
PRT,2004,189382000000
PRT,2005,197254000000
PRT,2006,208756000000
PRT,2007,240496000000
PRT,2008,263416000000
PRT,2009,244668000000
